sku,produto,fornecedor,custo,estoque,revisado_65,anterior,fila,etapa,identidade,conflito,economia,demanda,preco_competitivo,preco_piso,preco_alvo,break_even,margem_competitiva_pct,contribuicao,tributo_pct,tributo_status,recuperado_piso_10,motivos,avisos,revisao_identidade_previa,recomendacao,fonte,avaliado_em
VTK017249,Cabo óptico Splitter Intelbras Plc 1x2 Sc/ Upc Xfs121 4830028,Evolusom Comercial Ltda,35.9,50,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,117.9,68.08,69.95,63.79,36.58184902,43.13,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Splitter Intelbras XFS121 PLC 1x2 com conectores SC/UPC; fornecedor confirma tipo e proporção.,Explorar demanda; validar pendências antes de aprovar,mercado/VTK017249.json,2026-09-05T15:16:37.457Z
VTK002091,Caixa Medusa 12 Vias BSMED12 Preta Santo Angelo,Evolusom Comercial Ltda,99.9,9,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,200.45,165.55,170.04,155.29,18.18408581,36.45,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Caixa Medusa Santo Angelo BSMED12, 12 vias, preta; não prometer conectores inclusos.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK002091.json,2026-09-05T15:16:37.457Z
VTK019530,Antena Móvel Aquário B-2004p Pop Com 1/4 De Onda Para Rádio Px Com Base De Poliuretano,Evolusom Comercial Ltda,98.9,4,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,199,163.14,167.69,152.76,18.29145729,36.4,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Antena Aquário B-2004P, móvel para PX, base de poliuretano.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK019530.json,2026-09-05T15:16:37.457Z
VTK018523,"Alto Falante Bravox Coaxial Cx50bk 5"" 60 W Rms 4r Par",Evolusom Comercial Ltda,179.9,7,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,294.87,274.98,286.47,251.41,12.04259504,35.51,8.279935224,estimated,FALSE,,CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Bravox CX50BK, par de falantes de 5 polegadas: fornecedor informa 60 W RMS por falante; catálogo apresenta 120 W para o par.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK018523.json,2026-09-05T15:16:37.457Z
VTK017289,Bandeja P/ Rack Evus Ev-ftw450 450mm Preto Ventilada,Evolusom Comercial Ltda,52.9,50,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,136.65,98.71,101.46,92.42,25.48115624,34.82,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Bandeja Evus EV-FTW450 ventilada de 450 mm, preta.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK017289.json,2026-09-05T15:16:37.457Z
VTK018318,Furadeira De Impacto Multilaser Fe033 600w 127v,Evolusom Comercial Ltda,139.9,9,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,241.59,226.49,236.08,206.83,11.61471915,28.06,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Multi FE033, furadeira de impacto de 600 W e 127 V; tensão e modelo conferidos nos atributos ML.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK018318.json,2026-09-05T15:16:37.457Z
VTK026044,Mouse Intelbras Msi50 Sem Fio Preto,Evolusom Comercial Ltda,39.9,50,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,103.35,74.43,76.5,69.68,25.64102564,26.5,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Mouse Intelbras MSI 50 sem fio preto; fornecedor confirma código 4300907.,Explorar demanda; validar pendências antes de aprovar,mercado/VTK026044.json,2026-09-05T15:16:37.457Z
VTK017481,Cabo Rca Mxt Profissional Blindado 2 Rca + 2 Rca Azul 4mm - 05 Metros,Evolusom Comercial Ltda,21.1,15,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,68.9,46.19,47.5,43.26,29.28882438,20.18,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Cabo MXT 2 RCA x 2 RCA, azul, 4 mm, 5 metros.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK017481.json,2026-09-05T15:16:37.457Z
VTK017628,Multímetro Digital Tipo Alicate Mxt Ft266,Evolusom Comercial Ltda,45.9,38,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,100,83.07,85.35,77.84,17.67,17.67,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Alicate multímetro MXT FT266; modelo confirmado na descrição do fornecedor.,Explorar demanda; validar pendências antes de aprovar,mercado/VTK017628.json,2026-09-05T15:16:37.457Z
VTK018081,Sensor De Estacionamento Roadstar Rs304br - Prata,Evolusom Comercial Ltda,51.9,12,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,107.22,91.1,93.6,85.37,16.24696885,17.42,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Roadstar RS-304BR prata, quatro sensores; fornecedor confirma variante.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK018081.json,2026-09-05T15:16:37.457Z
VTK017877,Sensor De Estacionamento Roadstar Rs304br - Preto Brilhante,Evolusom Comercial Ltda,51.9,9,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,105.31,91.1,93.6,85.37,15.09828126,15.9,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Roadstar RS-304BR preto brilhante/Black Piano, quatro sensores.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK017877.json,2026-09-05T15:16:37.457Z
VTK018404,Calculadora De Mesa Truly 12 Dígitos - T882,Evolusom Comercial Ltda,54.9,4,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,101.61,92.87,95.4,87.08,11.46540695,11.65,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Calculadora Truly T882 de mesa, 12 dígitos.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK018404.json,2026-09-05T15:16:37.457Z
VTK018562,Antena Permak Para Palio/ Mobi Com Cabo 3 Metros - Ref. 100/g,Evolusom Comercial Ltda,32.9,4,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,68.76,62.22,63.95,58.25,12.02734148,8.27,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Antena Permak 100/G para Palio/Mobi com cabo de 3 metros.,Explorar demanda; validar pendências antes de aprovar,mercado/VTK018562.json,2026-09-05T15:16:37.457Z
VTK017306,Cooler Para Processador Evus Cp-130 Rainbow,Evolusom Comercial Ltda,69.9,50,TRUE,FORA_DO_PISO_COMPETITIVO,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_ACIMA_DO_PISO,SEM_EVIDENCIA_DE_DEMANDA,119.9,117.7,120.96,110.21,6.363636364,7.63,8.279935224,estimated,TRUE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Cooler Evus CP-130 Rainbow; modelo confirmado pelo fornecedor.,Explorar demanda; validar pendências antes de aprovar,mercado/VTK017306.json,2026-09-05T15:16:37.457Z
VTK026052,Microfone Condensador De Mesa Mxt Mx-mc017 P2 Com Tripé,Evolusom Comercial Ltda,52.9,9,TRUE,FORA_DO_PISO_COMPETITIVO,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,94,91.38,93.93,85.56,7.063829787,6.64,8.279935224,estimated,TRUE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Microfone MXT MX-MC017, P2, condensador, com tripé; fornecedor confirma código 54.1.151 e cabo de 1,8 m.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK026052.json,2026-09-05T15:16:37.457Z
VTK005849,Esguicho Alumínio 30cm KE30A Azul Kepper,Evolusom Comercial Ltda,29.9,7,TRUE,FORA_DO_PISO_COMPETITIVO,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,59.9,56.97,58.53,53.42,8.681135225,5.2,8.279935224,estimated,TRUE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Esguicho Kepper KE30A, alumínio, 30 cm, azul.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK005849.json,2026-09-05T15:16:37.457Z
VTK018417,Capotraste De Alumínio Para Violão Mxt Mc-5001 Preto,Evolusom Comercial Ltda,10.7,9,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,35,31.47,32.32,29.49,12.65714286,4.43,8.279935224,estimated,FALSE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Capotraste MXT MC-5001 preto, de alumínio.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK018417.json,2026-09-05T15:16:37.457Z
VTK023554,Alicate Para Crimpar Mxt Rj45,Evolusom Comercial Ltda,21.2,23,TRUE,FORA_DO_PISO_COMPETITIVO,EXPLORATORIOS,PRONTO_PARA_PREPARACAO,IDENTIDADE_COHERENTE,SEM_CONFLITO,VIAVEL_ACIMA_DO_PISO,SEM_EVIDENCIA_DE_DEMANDA,46.74,45.73,46.97,42.84,6.632434745,3.1,8.279935224,estimated,TRUE,,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Alicate MXT para crimpar RJ45; tipo e marca coincidentes, sem acrescentar compatibilidades não descritas.",Explorar demanda; validar pendências antes de aprovar,mercado/VTK023554.json,2026-09-05T15:16:37.457Z
VTK018810,Fonte Chaveada Colmeia Mxt 12v 20a,Evolusom Comercial Ltda,92.3,20,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SINAL_INDIRETO,166.14,154.17,158.49,144.38,10.31058144,17.13,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Fonte MXT 12 V, 20 A, 240 W, bivolt; descrição identifica MX-12V20AMP.",Validar identidade e apresentação,mercado/VTK018810.json,2026-09-05T15:16:37.457Z
VTK018671,"Alto Falante Bomber Kit Two Way Tkl 6"" 60w Rms",Evolusom Comercial Ltda,296.99,6,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,640.76,431.69,449.73,394.71,31.38148449,201.08,8.279935224,estimated,FALSE,COMPOSICAO_KIT_NAO_COMPROVADA,CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Bomber TKL two way de 6 polegadas; fornecedor confirma dois falantes, dois tweeters e dois crossovers.",Validar identidade e apresentação,mercado/VTK018671.json,2026-09-05T15:16:37.457Z
VTK018071,"Caixa Dio Evus 19"" 48fo P/ Rack Preto",Evolusom Comercial Ltda,299.9,15,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,640.03,475.12,495.86,432.87,25.48005562,163.08,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Caixa DIO Evus para rack de 19 polegadas e 48 fibras, preta.",Validar identidade e apresentação,mercado/VTK018071.json,2026-09-05T15:16:37.457Z
VTK018158,Fita Antiderrapante Western 5cm X 5m,Evolusom Comercial Ltda,26.01,8,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,217.46,67.11,68.94,62.91,57.01278396,123.98,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Fita antiderrapante Western de 5 cm x 5 metros.,Validar identidade e apresentação,mercado/VTK018158.json,2026-09-05T15:16:37.457Z
VTK017612,Patch Cord Furukawa Cat6 Cmx 10m Vermelho 35123011,Evolusom Comercial Ltda,79.9,34,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,218.9,139.93,143.83,131.06,31.59433531,69.16,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Patch cord Furukawa CAT6, 10 metros, vermelho, referência local 35123011.",Validar identidade e apresentação,mercado/VTK017612.json,2026-09-05T15:16:37.457Z
VTK018515,Alarme Automotivo Fks Fk905 Universal Sensor De Presença 2 Controles Cr941 Cr955,Evolusom Comercial Ltda,144.9,7,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,289.65,229.05,238.89,208.92,22.21646815,64.35,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,FKS FK905 com sensor de presença e dois controles; modelo coincidente.,Validar identidade e apresentação,mercado/VTK018515.json,2026-09-05T15:16:37.457Z
VTK017680,Cabo Rca Mxt Profissional Blindado 2 Rca + 2 Rca Vermelho 5mm - 03 Metros,Evolusom Comercial Ltda,33.99,50,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,111.9,66.39,68.26,62.17,34.97765862,39.14,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Cabo MXT 2 RCA x 2 RCA, vermelho, 5 mm, 3 metros; fornecedor e catálogo coincidem.",Validar identidade e apresentação,mercado/VTK017680.json,2026-09-05T15:16:37.457Z
VTK017308,Kit Cooler Fan Evus Fk-12r Rgb,Evolusom Comercial Ltda,89.9,50,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,190,150.93,155.14,141.33,20.16315789,38.31,8.279935224,estimated,FALSE,COMPOSICAO_KIT_NAO_COMPROVADA,CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Evus FK-12R; fornecedor confirma kit de quatro coolers RGB.,Validar identidade e apresentação,mercado/VTK017308.json,2026-09-05T15:16:37.457Z
VTK017291,Bandeja P/ Rack Evus Ev-ftw60 600mm Preto Ventilada,Evolusom Comercial Ltda,52.9,50,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,140.03,101.15,103.95,94.71,25.48025423,35.68,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Bandeja Evus EV-FTW60 ventilada de 600 mm, preta.",Validar identidade e apresentação,mercado/VTK017291.json,2026-09-05T15:16:37.457Z
VTK018716,Cabo De Guitarra Sparflex Nitro 100 Plug Noiseless 5 Metros Preto,Evolusom Comercial Ltda,134.9,5,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,241.9,220.52,230.16,200.91,13.34022323,32.27,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Cabo Sparflex Nitro 100 Noiseless para guitarra, 5 metros, preto.",Validar identidade e apresentação,mercado/VTK018716.json,2026-09-05T15:16:37.457Z
VTK017938,Cooler Para Cpu Argb Gamemax Gamma 500 Rmt1687h,Evolusom Comercial Ltda,199.9,18,TRUE,FORA_DO_PISO_COMPETITIVO,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_ACIMA_DO_PISO,SEM_EVIDENCIA_DE_DEMANDA,322.95,312.84,326.49,285,9.249109769,29.87,8.279935224,estimated,TRUE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Cooler Gamemax Gamma 500 ARGB com controladora/controle RMT1687H.,Validar identidade e apresentação,mercado/VTK017938.json,2026-09-05T15:16:37.457Z
VTK017765,Câmera Fbr Varifocal 720p Ir Até 40 Metros 2.8 - 12mm Ip66,Evolusom Comercial Ltda,134.45,27,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,231.8,217.04,226.29,198.09,11.66522865,27.04,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Câmera FBR varifocal 720p, lente 2,8–12 mm, IR de até 40 metros, IP66.",Validar identidade e apresentação,mercado/VTK017765.json,2026-09-05T15:16:37.457Z
VTK018194,"Prolongador Daneva Pp Amarelo 15 Metros 1,00 Mm Ref.1529",Evolusom Comercial Ltda,99.5,7,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,182,158.56,162.85,148.8,14.81868132,26.97,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Daneva DN1529, extensão amarela de 15 metros com cabo de 1 mm².",Validar identidade e apresentação,mercado/VTK018194.json,2026-09-05T15:16:37.457Z
VTK003338,Patch Cord U/UTP CAT.6 CMX 20m T568A/B Azul FURUKAWA SOHOPLUS,Evolusom Comercial Ltda,139.9,13,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,242.19,229.18,239.18,208.78,10.85924274,26.3,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Patch cord Furukawa Soho Plus CAT6, 20 metros, azul.",Validar identidade e apresentação,mercado/VTK003338.json,2026-09-05T15:16:37.457Z
VTK018617,Kit Cabo Celular Aquario Ca-215 Rgc-58 Rolo Com 15 Metros,Evolusom Comercial Ltda,94.95,6,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,174.9,156.56,160.93,146.6,12.73299028,22.27,8.279935224,estimated,FALSE,COMPOSICAO_KIT_NAO_COMPROVADA,CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,Cabo Aquário CA-215 de 15 metros para antena celular; conferir composição de conectores no payload final.,Validar identidade e apresentação,mercado/VTK018617.json,2026-09-05T15:16:37.457Z
VTK004080,Cabo VGA HD15M Com Filtro 20M Storm,Evolusom Comercial Ltda,69.9,4,TRUE,APROVADO_NOS_CUSTOS_CONSIDERADOS,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_NO_ALVO,SEM_EVIDENCIA_DE_DEMANDA,140.04,120.68,124.03,113,15.19565838,21.28,8.279935224,estimated,FALSE,EQUIVALENCIA_MARCA_NAO_COMPROVADA; EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Cabo VGA Storm de 20 metros com filtros de ferrite nas duas pontas, HD15 macho/macho.",Validar identidade e apresentação,mercado/VTK004080.json,2026-09-05T15:16:37.457Z
VTK012632,Painel Multicabo 36 Vias XLR Sem Conectores Wireconex,BKR 1 Comercio e Importação Ltda,156.7,3,TRUE,FORA_DO_PISO_COMPETITIVO,PENDENCIAS_IDENTIDADE,PENDENCIA_VALIDACAO,IDENTIDADE_INCONCLUSIVA,PENDENCIA_VALIDACAO,VIAVEL_ACIMA_DO_PISO,SEM_EVIDENCIA_DE_DEMANDA,259,256.23,267.39,233.43,7.772200772,20.13,8.279935224,estimated,TRUE,EVIDENCIA_IDENTIDADE_INCOMPLETA,APRESENTACAO_NAO_EXPLICITA; CUSTOS_VARIAVEIS_NAO_INFORMADOS; TRIBUTO_ESTIMADO,"Painel multicabo Wireconex XLR de 36 vias, sem conectores; conteúdo explicitamente confirmado.",Validar identidade e apresentação,mercado/VTK012632.json,2026-09-05T15:16:37.457Z
