sku,pricing_group_id,origin_ml_item_id,ml_item_ids,previous_price,applied_price,http_status,confirmed_at,observed_prices,warnings
VTK012368,VTK012368|MLB22742946,MLB7111651800,"[""MLB4880585645"",""MLB7111651800""]",69,63.1,"{""MLB7111651800"":200,""MLB4880585645"":200}",2026-09-05T01:09:48.614Z,"{""MLB4880585645"":63.1,""MLB7111651800"":63.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012516,VTK012516|MLB27578504,MLB7111658060,"[""MLB7149329698"",""MLB7111658060""]",107.82,95.65,"{""MLB7111658060"":200,""MLB7149329698"":200}",2026-09-05T01:09:51.887Z,"{""MLB7149329698"":95.65,""MLB7111658060"":95.65}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001847,VTK001847|MLB7111661560,MLB7111661560,"[""MLB7111661560""]",93.57,85.9,"{""MLB7111661560"":200}",2026-09-05T01:09:52.616Z,"{""MLB7111661560"":85.9}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012720,VTK012720|MLB7111708162,MLB7111708162,"[""MLB7111708162""]",71,65.11,"{""MLB7111708162"":200}",2026-09-05T01:09:53.311Z,"{""MLB7111708162"":65.11}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012727,VTK012727|MLB7111662596,MLB7111662596,"[""MLB7111662596""]",71,65.11,"{""MLB7111662596"":200}",2026-09-05T01:09:54.019Z,"{""MLB7111662596"":65.11}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012441,VTK012441|MLB7111649590,MLB7111649590,"[""MLB7111649590""]",86.04,79.14,"{""MLB7111649590"":200}",2026-09-05T01:09:54.665Z,"{""MLB7111649590"":79.14}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK009697,VTK009697|MLB4773180493,MLB4773180493,"[""MLB4773180493""]",112.6,102.94,"{""MLB4773180493"":200}",2026-09-05T01:09:55.372Z,"{""MLB4773180493"":102.94}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK009697,VTK009697|MLB7210717968,MLB7210717968,"[""MLB7210717968""]",112.6,102.94,"{""MLB7210717968"":200}",2026-09-05T01:09:56.095Z,"{""MLB7210717968"":102.94}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012347,VTK012347|MLB36425561,MLB7111708152,"[""MLB4880581029"",""MLB7111708152""]",70,64.4,"{""MLB7111708152"":200,""MLB4880581029"":200}",2026-09-05T01:09:59.500Z,"{""MLB4880581029"":64.4,""MLB7111708152"":64.4}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012438,VTK012438|MLB24911012,MLB7111661928,"[""MLB7313979446"",""MLB7111661928""]",89.33,82.06,"{""MLB7111661928"":200,""MLB7313979446"":200}",2026-09-05T01:10:02.725Z,"{""MLB7313979446"":82.06,""MLB7111661928"":82.06}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012074,VTK012074|MLB4930415681,MLB4930415681,"[""MLB4930415681""]",71,64.83,"{""MLB4930415681"":200}",2026-09-05T01:10:03.473Z,"{""MLB4930415681"":64.83}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012133,VTK012133|MLB7111708632,MLB7111708632,"[""MLB7111708632""]",67,61.65,"{""MLB7111708632"":200}",2026-09-05T01:10:04.283Z,"{""MLB7111708632"":61.65}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012442,VTK012442|MLB7111645502,MLB7111645502,"[""MLB7111645502""]",109.26,100.84,"{""MLB7111645502"":200}",2026-09-05T01:10:04.980Z,"{""MLB7111645502"":100.84}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018755,VTK018755|MLB7332776516,MLB7332776516,"[""MLB7332776516""]",148.92,136.82,"{""MLB7332776516"":200}",2026-09-05T01:10:05.632Z,"{""MLB7332776516"":136.82}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012041,VTK012041|MLB4857542615,MLB4857542615,"[""MLB4857542615""]",123.96,111.76,"{""MLB4857542615"":200}",2026-09-05T01:10:06.264Z,"{""MLB4857542615"":111.76}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012788,VTK012788|MLB25233515,MLB7111649230,"[""MLB4880586031"",""MLB7111649230""]",91.6,84.8,"{""MLB7111649230"":200,""MLB4880586031"":200}",2026-09-05T01:10:09.508Z,"{""MLB4880586031"":84.8,""MLB7111649230"":84.8}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001809,VTK001809|MLB7111661794,MLB7111661794,"[""MLB7111661794""]",91.96,85.07,"{""MLB7111661794"":200}",2026-09-05T01:10:10.160Z,"{""MLB7111661794"":85.07}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002209,VTK002209|MLB7111661676,MLB7111661676,"[""MLB7111661676""]",92.19,85.43,"{""MLB7111661676"":200}",2026-09-05T01:10:10.806Z,"{""MLB7111661676"":85.43}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012296,VTK012296|MLB24347328,MLB7111661598,"[""MLB4880582419"",""MLB7111661598""]",89.68,83.15,"{""MLB7111661598"":200,""MLB4880582419"":200}",2026-09-05T01:10:13.998Z,"{""MLB4880582419"":83.15,""MLB7111661598"":83.15}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012566,VTK012566|MLB39929514,MLB7111649152,"[""MLB7111649152"",""MLB7149333140""]",97.74,90.57,"{""MLB7111649152"":200,""MLB7149333140"":200}",2026-09-05T01:10:17.167Z,"{""MLB7111649152"":90.57,""MLB7149333140"":90.57}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018239,VTK018239|MLB26849182,MLB4937384359,"[""MLB4942184227"",""MLB4937384359""]",69,63.72,"{""MLB4937384359"":200,""MLB4942184227"":200}",2026-09-05T01:10:20.591Z,"{""MLB4942184227"":63.72,""MLB4937384359"":63.72}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018650,VTK018650|MLB7238896344,MLB7238896344,"[""MLB7238896344""]",69,63.72,"{""MLB7238896344"":200}",2026-09-05T01:10:21.388Z,"{""MLB7238896344"":63.72}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012125,VTK012125|MLB22619152,MLB7111657728,"[""MLB4880565027"",""MLB7111657728""]",129.44,117.16,"{""MLB7111657728"":200,""MLB4880565027"":200}",2026-09-05T01:10:24.654Z,"{""MLB4880565027"":117.16,""MLB7111657728"":117.16}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000474,VTK000474|MLB27376303,MLB4842009627,"[""MLB4842009627"",""MLB7095391988""]",144.48,133.32,"{""MLB4842009627"":200,""MLB7095391988"":200}",2026-09-05T01:10:27.813Z,"{""MLB4842009627"":133.32,""MLB7095391988"":133.32}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK003124,VTK003124|MLB7111661280,MLB7111661280,"[""MLB7111661280""]",93.32,86.62,"{""MLB7111661280"":200}",2026-09-05T01:10:28.451Z,"{""MLB7111661280"":86.62}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012710,VTK012710|MLB7111645336,MLB7111645336,"[""MLB7111645336""]",114.77,106.66,"{""MLB7111645336"":200}",2026-09-05T01:10:29.187Z,"{""MLB7111645336"":106.66}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012560,VTK012560|MLB27728295,MLB7111706684,"[""MLB7317387488"",""MLB7111706684""]",115.07,107.05,"{""MLB7111706684"":200,""MLB7317387488"":200}",2026-09-05T01:10:32.444Z,"{""MLB7317387488"":107.05,""MLB7111706684"":107.05}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012722,VTK012722|MLB7111708522,MLB7111708522,"[""MLB7111708522""]",67,62.3,"{""MLB7111708522"":200}",2026-09-05T01:10:33.168Z,"{""MLB7111708522"":62.3}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001736,VTK001736|MLB32422506,MLB7239009906,"[""MLB4942204387"",""MLB7239009906""]",67,62.1,"{""MLB7239009906"":200,""MLB4942204387"":200}",2026-09-05T01:10:36.496Z,"{""MLB4942204387"":62.1,""MLB7239009906"":62.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000010,VTK000010|MLB21478839,MLB7076175412,"[""MLB7086773016"",""MLB7076175412""]",131.7,122.88,"{""MLB7076175412"":200,""MLB7086773016"":200}",2026-09-05T01:10:39.821Z,"{""MLB7086773016"":122.88,""MLB7076175412"":122.88}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001084,VTK001084|MLB7111649168,MLB7111649168,"[""MLB7111649168""]",94.83,88.35,"{""MLB7111649168"":200}",2026-09-05T01:10:40.456Z,"{""MLB7111649168"":88.35}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001122,VTK001122|MLB7258671368,MLB7258671368,"[""MLB7258671368""]",131.71,122.31,"{""MLB7258671368"":200}",2026-09-05T01:10:41.160Z,"{""MLB7258671368"":122.31}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK003981,VTK003981|MLB22338422,MLB7111645008,"[""MLB7320341490"",""MLB7111645008""]",131.71,122.31,"{""MLB7111645008"":200,""MLB7320341490"":200}",2026-09-05T01:10:44.403Z,"{""MLB7320341490"":122.31,""MLB7111645008"":122.31}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001796,VTK001796|MLB21618608,MLB7111712036,"[""MLB7111712036"",""MLB7316881314""]",53,49.47,"{""MLB7111712036"":200,""MLB7316881314"":200}",2026-09-05T01:10:47.932Z,"{""MLB7111712036"":49.47,""MLB7316881314"":49.47}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000036,VTK000036|MLB21618567,MLB7076429362,"[""MLB7076429362"",""MLB7108545962""]",146.05,136.37,"{""MLB7076429362"":200,""MLB7108545962"":200}",2026-09-05T01:10:51.116Z,"{""MLB7076429362"":136.37,""MLB7108545962"":136.37}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012497,VTK012497|MLB7111709592,MLB7111709592,"[""MLB7111709592""]",65,60.72,"{""MLB7111709592"":200}",2026-09-05T01:10:51.909Z,"{""MLB7111709592"":60.72}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000050,VTK000050|MLB23132963,MLB7111661992,"[""MLB7111661992"",""MLB4880564181""]",74,69.18,"{""MLB7111661992"":200,""MLB4880564181"":200}",2026-09-05T01:10:55.340Z,"{""MLB7111661992"":69.18,""MLB4880564181"":69.18}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012615,VTK012615|MLB7111649692,MLB7111649692,"[""MLB7111649692""]",71,66.39,"{""MLB7111649692"":200}",2026-09-05T01:10:56.108Z,"{""MLB7111649692"":66.39}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012254,VTK012254|MLB7111714512,MLB7111714512,"[""MLB7111714512""]",31.89,29.85,"{""MLB7111714512"":200}",2026-09-05T01:10:56.932Z,"{""MLB7111714512"":29.85}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017604,VTK017604|MLB24799244,MLB7239070138,"[""MLB4942204073"",""MLB7239070138""]",64,59.51,"{""MLB7239070138"":200,""MLB4942204073"":200}",2026-09-05T01:11:00.466Z,"{""MLB4942204073"":59.51,""MLB7239070138"":59.51}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017995,VTK017995|MLB4981462505,MLB4981462505,"[""MLB4981462505""]",109.29,101.7,"{""MLB4981462505"":200}",2026-09-05T01:11:01.225Z,"{""MLB4981462505"":101.7}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017382,VTK017382|MLB4994951569,MLB4994951569,"[""MLB4994951569""]",107.49,100.03,"{""MLB4994951569"":200}",2026-09-05T01:11:01.941Z,"{""MLB4994951569"":100.03}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK003175,VTK003175|MLB32266157,MLB7111650726,"[""MLB7111650726"",""MLB7151451832""]",67.68,63.03,"{""MLB7111650726"":200,""MLB7151451832"":200}",2026-09-05T01:11:05.343Z,"{""MLB7111650726"":63.03,""MLB7151451832"":63.03}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000041,VTK000041|MLB21868235,MLB7009323242,"[""MLB7009323242"",""MLB4801143851""]",131.13,122.31,"{""MLB7009323242"":200,""MLB4801143851"":200}",2026-09-05T01:11:08.607Z,"{""MLB7009323242"":122.31,""MLB4801143851"":122.31}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012494,VTK012494|MLB26714215,MLB7111706810,"[""MLB7111706810"",""MLB7149328342""]",97.22,91.21,"{""MLB7111706810"":200,""MLB7149328342"":200}",2026-09-05T01:11:12.071Z,"{""MLB7111706810"":91.21,""MLB7149328342"":91.21}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012679,VTK012679|MLB26714213,MLB4857542181,"[""MLB7149374692"",""MLB4857542181""]",135.34,126.42,"{""MLB4857542181"":200,""MLB7149374692"":200}",2026-09-05T01:11:15.340Z,"{""MLB7149374692"":126.42,""MLB4857542181"":126.42}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK003137,VTK003137|MLB7111649008,MLB7111649008,"[""MLB7111649008""]",97.95,91.92,"{""MLB7111649008"":200}",2026-09-05T01:11:15.992Z,"{""MLB7111649008"":91.92}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012718,VTK012718|MLB7111649510,MLB7111649510,"[""MLB7111649510""]",78,73.23,"{""MLB7111649510"":200}",2026-09-05T01:11:16.727Z,"{""MLB7111649510"":73.23}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012739,VTK012739|MLB7111649520,MLB7111649520,"[""MLB7111649520""]",78,73.23,"{""MLB7111649520"":200}",2026-09-05T01:11:17.465Z,"{""MLB7111649520"":73.23}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012067,VTK012067|MLB7111714668,MLB7111714668,"[""MLB7111714668""]",32,30.02,"{""MLB7111714668"":200}",2026-09-05T01:11:18.174Z,"{""MLB7111714668"":30.02}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012394,VTK012394|MLB21794269,MLB4857636689,"[""MLB4857636689"",""MLB7149338064""]",45,42.32,"{""MLB4857636689"":200,""MLB7149338064"":200}",2026-09-05T01:11:21.569Z,"{""MLB4857636689"":42.32,""MLB7149338064"":42.32}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012460,VTK012460|MLB7111648658,MLB7111648658,"[""MLB7111648658""]",121.68,110.71,"{""MLB7111648658"":200}",2026-09-05T01:11:22.323Z,"{""MLB7111648658"":110.71}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017213,VTK017213|MLB4937477631,MLB4937477631,"[""MLB4937477631""]",72,67.41,"{""MLB4937477631"":200}",2026-09-05T01:11:23.042Z,"{""MLB4937477631"":67.41}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018723,VTK018723|MLB50745398,MLB4981290435,"[""MLB4981290435"",""MLB7313273036""]",109.17,102.46,"{""MLB4981290435"":200,""MLB7313273036"":200}",2026-09-05T01:11:26.297Z,"{""MLB4981290435"":102.46,""MLB7313273036"":102.46}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012004,VTK012004|MLB23160283,MLB7111661840,"[""MLB4880564363"",""MLB7111661840""]",78.9,74.25,"{""MLB7111661840"":200,""MLB4880564363"":200}",2026-09-05T01:11:29.612Z,"{""MLB4880564363"":74.25,""MLB7111661840"":74.25}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001738,VTK001738|MLB21701538,MLB7111662740,"[""MLB4880564099"",""MLB7111662740""]",65,61.27,"{""MLB7111662740"":200,""MLB4880564099"":200}",2026-09-05T01:11:32.894Z,"{""MLB4880564099"":61.27,""MLB7111662740"":61.27}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017328,VTK017328|MLB35155590,MLB7285976274,"[""MLB7285976274"",""MLB4971957747""]",72,67.53,"{""MLB7285976274"":200,""MLB4971957747"":200}",2026-09-05T01:11:36.236Z,"{""MLB7285976274"":67.53,""MLB4971957747"":67.53}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012708,VTK012708|MLB4857542233,MLB4857542233,"[""MLB4857542233""]",138.97,130.42,"{""MLB4857542233"":200}",2026-09-05T01:11:36.865Z,"{""MLB4857542233"":130.42}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK026029,VTK026029|MLB5075857033,MLB5075857033,"[""MLB5075857033""]",149,140.7,"{""MLB5075857033"":200}",2026-09-05T01:11:37.506Z,"{""MLB5075857033"":140.7}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000004,VTK000004|MLB21604990,MLB6955942282,"[""MLB6955942282"",""MLB4786776935""]",126.26,116.68,"{""MLB6955942282"":200,""MLB4786776935"":200}",2026-09-05T01:11:40.771Z,"{""MLB6955942282"":116.68,""MLB4786776935"":116.68}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012744,VTK012744|MLB7111649808,MLB7111649808,"[""MLB7111649808""]",71,67.1,"{""MLB7111649808"":200}",2026-09-05T01:11:41.572Z,"{""MLB7111649808"":67.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
